1.0002228725169204, 2.341288782816229e-25
1.0012334944411798, 2.2744630071599043e-25
1.0035857489515998, 2.1885441527446298e-25
1.0059352050627044, 2.136038186157517e-25
1.009122581883163, 2.078758949880668e-25
1.0118058470554845, 2.040572792362768e-25
1.0151599285208863, 1.9928400954653932e-25
1.0180102981094816, 1.9594272076372312e-25
1.0213639798035525, 1.9164677804295937e-25
1.0242143493921478, 1.8830548926014317e-25
1.027734735731162, 1.8496420047732692e-25
1.0307518099647004, 1.8257756563245818e-25
1.0342721963037145, 1.7923627684964194e-25
1.0371217663496481, 1.7684964200477324e-25
1.0406417529173315, 1.7398568019093072e-25
1.0438267311098053, 1.7112171837708825e-25
1.0471788137185531, 1.6873508353221951e-25
1.0501958879520916, 1.6634844868735082e-25
1.0538829789360487, 1.6396181384248208e-25
1.0567321492106516, 1.6205250596658707e-25
1.0604192401946089, 1.5966587112171833e-25
1.0634359146568164, 1.5775656324582332e-25
1.0671226058694427, 1.5584725536992835e-25
1.0699717761440457, 1.5393794749403339e-25
1.073658867128003, 1.5155131264916464e-25
1.0766751418188796, 1.5011933174224336e-25
1.0803618330315061, 1.482100238663484e-25
1.083211003306109, 1.4630071599045339e-25
1.0868972947474047, 1.448687350835322e-25
1.0900810736258861, 1.4343675417661092e-25
1.0937677648385125, 1.4152744630071595e-25
1.0966165353417845, 1.4009546539379467e-25
1.100303226554411, 1.381861575178997e-25
1.103319101473957, 1.372315035799522e-25
1.107173296874188, 1.3532219570405724e-25
1.1100220673774601, 1.33890214797136e-25
1.1137083588187557, 1.3245823389021477e-25
1.1167246335096326, 1.3102625298329348e-25
1.1204109249509282, 1.2959427207637225e-25
1.1234271996418048, 1.2816229116945101e-25
1.1272805954993743, 1.272076372315035e-25
1.1301293660026466, 1.2577565632458227e-25
1.1339831616315468, 1.2434367541766104e-25
1.136831932134819, 1.229116945107398e-25
1.1406853279923883, 1.219570405727923e-25
1.1435336987243296, 1.2100238663484484e-25
1.1472199901656253, 1.1957040572792356e-25
1.1502358650851714, 1.186157517899761e-25
1.1539221565264668, 1.1718377088305482e-25
1.156938031446013, 1.162291169451073e-25
1.1607918270749131, 1.1479713603818607e-25
1.1639748064107331, 1.1431980906921234e-25
1.167493593664424, 1.128878281622911e-25
1.1706769727715747, 1.119331742243436e-25
1.1741953602539348, 1.1097852028639614e-25
1.1772112351734807, 1.100238663484486e-25
1.1808971268434456, 1.0906921241050113e-25
1.1839130017629915, 1.0811455847255367e-25
1.1875988934329562, 1.0715990453460612e-25
1.1906147683525024, 1.0620525059665866e-25
1.194300660022467, 1.0525059665871111e-25
1.1973165349420132, 1.0429594272076365e-25
